stateid,year,vio,mur,rob,incarc_rate,pb1064,pw1064,pm1029,pop,avginc,density,shall
27,77,193.8,2.7,85.900002,41,.9416787,71.220985,18.705082,3.9893651,12.426996,.050314233,0
27,78,189.60001,2,85.099998,44,.98564482,71.184067,18.564974,4.0153408,12.943688,.050641842,0
27,79,221,2.3,92.5,49,1.0273764,71.146111,18.439421,4.0503168,12.909148,.051082961,0
27,80,227.8,2.5999999,99.099998,51,1.0994079,71.298256,18.379385,4.0850172,12.47688,.051352855,0
27,81,228.5,2.0999999,104.3,49,1.1902452,71.046562,18.138914,4.1116738,12.406719,.051687963,0
27,82,219.3,2.3,101.3,49,1.2672808,70.614342,17.783855,4.131444,12.375743,.051936492,0
27,83,190.89999,1.7,79.599998,50,1.337603,70.134598,17.404125,4.141438,12.594,.052062128,0
27,84,211.5,1.8,71.099998,52,1.4111415,69.761749,17.014391,4.1576982,13.670545,.052266531,0
27,85,256.39999,2.0999999,85.800003,52,1.4911743,69.455528,16.651609,4.1842861,13.976118,.052600767,0
27,86,284.60001,2.5,102,56,1.5695776,69.110497,16.273462,4.2052078,14.435828,.05286378,0
27,87,285.39999,2.5999999,102.5,58,1.6463919,68.825348,15.897514,4.2351398,14.820422,.053240053,0
27,88,290.10001,2.9000001,94.699997,60,1.7259126,68.664124,15.595734,4.2961621,14.812464,.054007165,0
27,89,288.29999,2.5,94.800003,64,1.8092251,68.408371,15.293847,4.3380451,15.229697,.054533675,0
27,90,306.10001,2.7,92.699997,71,1.8839906,70.155357,15.043571,4.3872828,15.248383,.055104852,0
27,91,316,3,98,72,1.9385065,70.204224,14.803016,4.4274292,14.977459,.055609092,0
27,92,338,3.3,109.5,78,2.0389564,70.132393,14.625731,4.4715028,15.40558,.056162667,0
27,93,353.89999,3.4000001,112.7,85,2.1265411,70.176186,14.479105,4.521709,15.204852,.056793258,0
27,94,359,3.2,117.6,92,2.2152734,70.197334,14.346955,4.5660281,15.769824,.057349913,0
27,95,356.10001,3.9000001,123.7,100,2.3140001,70.28978,14.295383,4.6054449,16.077282,.057844993,0
27,96,338.79999,3.5999999,115.6,105,2.3930857,70.422935,14.288652,4.6477232,16.679544,.058376011,0
27,97,337.79999,2.8,114.7,110,2.4929359,70.42054,14.305635,4.687726,17.091784,.058878455,0
27,98,310.20001,2.5999999,92.5,113,2.5979333,70.362564,14.343526,4.7264109,18.008614,.059364345,0
27,99,274,2.8,82,117,2.70455,70.397621,14.375078,4.7755079,18.383717,.059981011,0
28,77,288.70001,14.3,65.699997,91,11.300861,47.170097,18.66394,2.4592021,8.6457958,.051995981,0
28,78,321.20001,12.6,70.199997,67,11.242828,47.248211,18.492638,2.487817,8.8715677,.052601002,0
28,79,323.60001,12.6,70.699997,110,11.201694,47.295265,18.311438,2.507067,8.9852276,.053008016,0
28,80,341.89999,14.5,81,141,11.273364,47.101105,18.168034,2.525342,8.554884,.053465631,0
28,81,304.60001,12.6,81.400002,132,11.367082,47.068333,18.125355,2.5390511,8.6594954,.053755872,0
28,82,294.60001,14,73,177,11.429938,46.959209,18.004175,2.5567679,8.5666313,.054130968,0
28,83,280.39999,11.2,63.799999,210,11.461991,46.829727,17.840622,2.5677299,8.6149998,.054363053,0
28,84,282,9.6999998,60.5,211,11.520649,46.618347,17.643591,2.578058,9.075017,.054581709,0
28,85,270.89999,10.6,62.599998,229,11.526693,46.478821,17.39784,2.5880971,9.1877718,.054794256,0
28,86,274.10001,11.2,64.599998,237,11.561708,46.411854,17.179623,2.593596,9.3563366,.054910675,0
28,87,269.79999,10.2,57,249,11.610951,46.354332,16.911007,2.5885389,9.5707006,.054803614,0
28,88,325.20001,8.6000004,77.199997,256,11.663869,46.278976,16.612766,2.580353,9.8471899,.054630302,0
28,89,311.20001,9.6999998,78.300003,277,11.731855,46.197006,16.32527,2.5742731,10.06962,.054501574,0
28,90,340.39999,12.2,86.199997,293,11.908664,48.011932,16.058191,2.577426,10.030969,.054939378,0
28,91,389.10001,12.8,116.3,307,12.055009,47.804905,15.938685,2.5912299,10.092186,.05523362,1
28,92,411.70001,12.2,124.5,330,12.179023,47.483078,15.830591,2.610193,10.44481,.055637825,1
28,93,433.89999,13.5,139.3,327,12.337806,47.347977,15.776146,2.6355741,10.657453,.056178838,1
28,94,493.70001,15.3,162.5,361,12.43913,47.248005,15.659877,2.66345,11.120928,.056773033,1
28,95,502.79999,12.9,130.89999,395,12.549855,47.20134,15.577407,2.690788,11.23899,.057355758,1
28,96,488.29999,11.1,134.2,452,12.661531,47.117947,15.503492,2.7099249,11.45794,.057763677,1
28,97,469,13.1,137,482,12.7257,47.01833,15.404898,2.7318261,11.729448,.058230508,1
28,98,410.70001,11.4,123.3,531,12.798769,47.030334,15.280581,2.7513349,12.209002,.058646355,1
28,99,349.29999,7.6999998,111.6,574,12.893359,47.039299,15.122305,2.7686191,12.370228,.059014771,1
29,77,460.39999,9.6000004,189,105,3.6461775,64.352425,17.501036,4.8631749,11.493204,.070485905,0
29,78,467.89999,10.4,184,111,3.6774657,64.30529,17.358816,4.8894,11.898536,.070866004,0
29,79,527.20001,11.2,210.89999,116,3.7221715,64.122002,17.221525,4.9124279,11.954236,.071199767,0
29,80,554.5,11.1,223.60001,113,3.8303394,64.246078,17.218384,4.9219661,11.352509,.07138975,0
29,81,540.20001,10.4,215.2,112,3.8733768,64.133728,17.128984,4.9320788,11.460872,.071536429,0
29,82,506.5,9.6999998,193,131,3.8954511,63.91703,16.929827,4.9294419,11.38812,.071498178,0
29,83,477.20001,8.1000004,167.89999,147,3.9126756,63.74535,16.643942,4.943727,11.716,.071705379,0
29,84,460.70001,7.0999999,140.8,162,3.934932,63.530476,16.383068,4.9752831,12.42864,.072163068,0
29,85,503.5,8.1000004,147.60001,175,3.9658985,63.328743,16.119041,5.0002542,12.841768,.072525263,0
29,86,578.59998,9.1999998,170.2,194,3.993655,63.100361,15.819316,5.023068,13.185044,.072856165,0
29,87,544.59998,8.3000002,164.10001,203,4.0129375,62.980999,15.525398,5.056695,13.374249,.073343895,0
29,88,552.5,8,168.10001,218,4.0437999,62.864357,15.264762,5.0817299,13.544412,.073707014,0
29,89,632.59998,7.9000001,195,236,4.0686884,62.687096,15.00173,5.095819,13.717649,.073911361,0
29,90,715.29999,8.8000002,216.39999,269,4.1067266,64.762375,14.75709,5.12637,13.526262,.074405208,0
29,91,763,10.5,251.10001,287,4.1346359,64.690887,14.549001,5.1577702,13.56736,.074860953,0
29,92,740.40002,10.5,226.89999,305,4.1794977,64.612434,14.394016,5.193686,13.87482,.075382248,0
29,93,744.40002,11.3,241.8,311,4.2163658,64.602905,14.248351,5.2377572,13.983255,.076021902,0
29,94,743.5,10.5,230.7,308,4.260201,64.675926,14.111588,5.2812061,14.291424,.076652527,0
29,95,663.79999,8.8000002,204,338,4.2865109,64.741096,14.052203,5.3246102,14.449475,.077282503,0
29,96,590.90002,8.1000004,170.60001,358,4.333734,64.783897,14.050275,5.367888,14.667865,.077910654,0
29,97,577.40002,7.9000001,156.10001,409,4.3834853,64.838463,14.045869,5.4071131,15.061734,.078479975,0
29,98,555.70001,7.3000002,149.2,442,4.4130807,64.956963,14.031858,5.437562,15.546284,.078921914,0
29,99,500.20001,6.5999999,130.7,457,4.4511695,65.119911,14.027498,5.468338,15.789592,.079368606,0
30,77,218,5.4000001,39.200001,73,1.8786837,70.308228,18.865541,.76995403,10.909584,.0052886177,0
30,78,237.60001,4.8000002,36.799999,81,1.9177673,70.223671,18.671867,.78231603,11.797688,.0053735296,0
30,79,224.2,4.1999998,33.099998,87,1.935456,70.054794,18.471043,.78730798,11.386228,.0054078177,0
30,80,222.60001,4,34,96,1.9966986,69.506508,18.189621,.78875202,11.053887,.0054251519,0
30,81,253,3.4000001,38.099998,94,2.0068727,69.265587,17.824968,.79531699,11.227424,.0054703071,0
30,82,224.8,3.9000001,33.099998,104,2.038085,68.82399,17.37447,.80399001,11.013503,.0055299611,0
30,83,212.60001,3.7,23.5,114,2.0759728,68.355515,16.883696,.81402802,11.045,.0055990042,0
30,84,237.60001,4.4000001,27.4,104,2.1214702,67.860855,16.400553,.82089299,11.225095,.0056462227,0
30,85,208.5,5.8000002,20.9,121,2.1616068,67.427292,15.968528,.82230502,11.0194,.0056559341,0
30,86,157.39999,2.9000001,19.5,136,2.2100208,67.003792,15.518194,.813748,11.330685,.0055970782,0
30,87,151.2,4.0999999,24.200001,135,2.2741048,66.647865,15.119046,.80506402,11.397491,.0055373483,0
30,88,123,2.5999999,22.6,147,2.3490553,66.35466,14.750049,.80019403,11.250804,.0055038519,0
30,89,116,2.9000001,17,158,2.4414675,66.192497,14.48098,.79964203,11.742269,.0055000549,0
30,90,159.3,4.9000001,21.700001,165,2.5080516,68.235512,14.242133,.799824,11.829288,.0054949573,0
30,91,139.89999,2.5999999,18.6,176,2.5508859,68.460968,14.155455,.80783701,12.068079,.0055500083,0
30,92,169.89999,2.9000001,26.9,183,2.5346653,68.758904,14.155387,.82243598,12.15094,.0056503061,1
30,93,177.5,3,32.400002,180,2.5488286,69.125679,14.222576,.839876,12.451609,.0057701231,1
30,94,177.10001,3.3,32.700001,182,2.589824,69.450935,14.243973,.85492301,12.182688,.005873499,1
30,95,171.39999,4,29.1,204,2.6348209,69.940659,14.280582,.86852199,12.271656,.0059669269,1
30,96,161,3.9000001,29.700001,228,2.675736,70.267471,14.321239,.876656,12.308205,.0060228091,1
30,97,132.10001,4.8000002,20.4,259,2.7106905,70.517441,14.338129,.87870598,12.527432,.006036893,1
30,98,138.8,4.0999999,19.9,255,2.7607832,70.57711,14.372172,.87953299,13.018577,.006042575,1
30,99,206.5,2.5999999,25.799999,310,2.83038,70.732536,14.360106,.882779,13.154205,.0060648755,1
31,77,199.39999,3.9000001,64.699997,93,1.3994346,68.762878,18.13208,1.556843,11.496492,.020355411,0
31,78,190.5,3,64.900002,83,1.4400685,68.612122,17.960539,1.563884,12.40736,.020447472,0
31,79,225.89999,4.0999999,73.5,80,1.4701942,68.486946,17.811405,1.567344,12.051648,.02049271,0
31,80,224.60001,4.4000001,82.199997,71,1.5191796,68.487679,17.703091,1.572296,11.209847,.020514274,0
31,81,181.5,3.0999999,70.699997,89,1.5522056,68.369011,17.488888,1.578528,11.710759,.020595584,0
31,82,229.60001,2,61.900002,104,1.5808712,68.118256,17.207258,1.581786,11.587296,.020638093,0
31,83,217.7,2.5999999,49.799999,99,1.6091639,67.8284,16.881577,1.584301,11.601,.020670908,0
31,84,225.8,3.4000001,43.200001,91,1.6451923,67.589226,16.582726,1.588629,12.436312,.020727376,0
31,85,237.89999,2.9000001,48.5,95,1.6902658,67.319778,16.266811,1.584662,12.726018,.020675616,0
31,86,262.60001,3.0999999,51.099998,108,1.7315872,66.959915,15.92627,1.5743361,12.921434,.020540889,0
31,87,251.2,3.5,47.099998,116,1.7732507,66.748375,15.611551,1.566558,13.185695,.020439407,0
31,88,273.20001,3.5999999,56.099998,123,1.8210407,66.658859,15.330228,1.5714639,13.458529,.020503419,0
31,89,279.5,2.5,52,129,1.8723954,66.451691,15.071805,1.574881,13.553034,.020548001,0
31,90,330,2.7,51.099998,141,1.9248873,68.579468,14.866031,1.580664,13.783056,.02056068,0
31,91,334.60001,3.3,54,140,1.9419099,68.711624,14.743102,1.5908051,13.717946,.020692591,0
31,92,348.60001,4.1999998,56.700001,145,1.9970595,68.940018,14.636678,1.602406,13.978479,.020843493,0
31,93,377.79999,3.9000001,62.400002,151,2.0454686,69.015213,14.556347,1.612149,13.895063,.020970227,0
31,94,389.5,3.0999999,75.400002,153,2.1026165,69.068443,14.505557,1.621551,14.224895,.021092523,0
31,95,382,2.9000001,65.199997,164,2.1598735,69.227013,14.510727,1.635142,14.516184,.02126931,0
31,96,435,2.9000001,63.700001,183,2.2154489,69.327843,14.55224,1.647657,15.268575,.0214321,0
31,97,438.39999,3,66.199997,194,2.2625635,69.344742,14.587312,1.656042,15.27101,.021541169,0
31,98,451.39999,3.0999999,77.599998,200,2.2924881,69.3675,14.623381,1.660772,15.809014,.021602696,0
31,99,430.20001,3.5999999,75.900002,215,2.3520012,69.410416,14.634028,1.666028,16.174107,.021671062,0
32,77,743,15.8,323.10001,156,3.6813724,70.318901,18.483374,.678334,14.0562,.0061729015,0
32,78,780.79999,15.5,359.5,187,3.7476578,70.309799,18.34993,.71943599,14.94384,.0065469337,0
32,79,835.59998,17.5,407.5,204,3.8309877,70.281464,18.242823,.76536399,14.76958,.0069648828,0
32,80,912.59998,20,460.60001,224,3.9775863,70.015244,18.147036,.810215,14.24202,.0073726955,0
32,81,896.40002,17.5,458,230,4.0615168,69.685326,18.004717,.84763902,14.00688,.007713242,0
32,82,805.40002,13.6,419.60001,245,4.136034,69.200096,17.756325,.88154501,13.401551,.0080217756,0
32,83,655.20001,12.8,307.20001,301,4.1998992,68.612846,17.452942,.90197402,13.465,.0082076732,0
32,84,628.5,10.8,279,354,4.2564373,68.185707,16.980446,.924905,13.843164,.0084163379,0
32,85,667.09998,10.3,274.89999,380,4.310617,67.639832,16.573084,.951024,14.197432,.0086540114,0
32,86,718.90002,12.6,286.89999,397,4.3651524,67.122314,16.165657,.98065299,14.568542,.0089236256,0
32,87,695.70001,8.3999996,272.5,447,4.4341607,66.679695,15.800973,1.0234179,14.809022,.0093127741,0
32,88,780.70001,10.5,291.20001,432,4.494771,66.149033,15.442403,1.075027,15.30756,.0097823991,0
32,89,625.29999,8.1999998,250.60001,452,4.5781097,65.826485,15.291871,1.137369,15.713103,.010349692,0
32,90,600.90002,9.6999998,238.3,438,4.6503897,66.681572,15.121993,1.218629,15.753589,.011098019,0
32,91,677,11.8,312.5,444,4.7655883,66.659088,14.744764,1.285046,15.557873,.011702877,0
32,92,696.79999,10.9,331.29999,439,4.8614483,66.168709,14.425179,1.330694,16.11274,.012118591,0
32,93,875.20001,10.4,340.10001,448,4.9251666,65.538689,14.132331,1.380197,16.167385,.012569414,0
32,94,1001.9,11.7,352.39999,434,5.0347161,65.178993,13.907557,1.456388,16.55472,.013263282,0
32,95,945.20001,10.7,324.60001,468,5.1459684,64.9338,13.716553,1.525777,16.878431,.013895206,0
32,96,811.29999,13.7,307.60001,493,5.2020197,64.623085,13.598388,1.596476,17.23517,.014539059,1
32,97,798.70001,11.2,302.39999,515,5.3101583,64.46743,13.555717,1.675581,17.514685,.015259467,1
32,98,643.59998,9.6999998,254.89999,518,5.4340248,64.024887,13.57494,1.743772,18.210243,.01588048,1
32,99,570,9.1000004,232.7,542,5.5898209,63.634995,13.654475,1.809253,18.540392,.016476814,1
33,77,113.1,3.2,23.200001,30,.35825893,73.574837,18.315584,.869762,11.330448,.096351169,1
33,78,118.8,1.4,26.299999,26,.37968862,73.856674,18.164371,.89152002,11.897008,.098761491,1
33,79,139.89999,2.4000001,28.6,32,.39798698,74.088829,18.029976,.90907502,12.047532,.10070621,1
33,80,179.8,2.5,42,35,.41990805,73.985504,17.816284,.92425001,11.987235,.10277438,1
33,81,147.10001,2.9000001,35.799999,35,.46239552,74.056313,17.626869,.93664402,12.142584,.10415257,1
33,82,124.8,2.2,33.900002,42,.49466243,73.926186,17.378605,.94771701,12.286991,.10538386,1
33,83,125.1,2,24.1,47,.52602738,73.816566,17.112486,.958125,13.041,.1065412,1
33,84,133.89999,1,23.200001,50,.55688405,73.761551,16.819332,.97686398,13.938106,.10862493,1
33,85,140.8,2.0999999,26.700001,57,.58810723,73.667503,16.514757,.99675697,14.648394,.11083698,1
33,86,139.5,2.2,23.6,68,.61664987,73.46386,16.225569,1.0250551,15.429366,.11398365,1
33,87,149.60001,3,26.5,76,.64242715,73.375267,15.88103,1.054283,16.111366,.11723373,1
33,88,147.89999,2.3,21.1,81,.6654498,73.116989,15.573225,1.082576,16.637077,.12037985,1
33,89,168.5,3.3,23.799999,93,.69106752,72.847191,15.24296,1.1045229,16.569904,.1228203,1
33,90,131.5,1.9,27.200001,103,.71764505,74.609901,14.827074,1.1118309,15.783306,.12396376,1
33,91,119.3,3.5999999,33,117,.6962617,74.20372,14.344816,1.1070549,15.589306,.12343127,1
33,92,125.7,1.6,33,132,.71794069,73.960655,14.053359,1.112766,15.72934,.12406801,1
33,93,137.8,2,27.299999,160,.74274343,73.878151,13.818058,1.122191,15.51697,.12511885,1
33,94,116.8,1.4,27.1,157,.77480865,73.81678,13.602881,1.133054,16.00704,.12633002,1
33,95,114.5,1.8,27.4,177,.80787081,73.951553,13.483018,1.145604,16.355232,.12772928,1
33,96,118.2,1.7,27.299999,174,.85882795,74.156761,13.442566,1.160768,16.536671,.12942,1
33,97,113.2,1.4,23.4,176,.87586588,74.393196,13.465629,1.173239,17.147673,.13081045,1
33,98,107.2,1.5,21.5,184,.89676112,74.509773,13.516857,1.185823,18.083157,.13221352,1
33,99,96.5,1.5,21.4,182,.94269252,74.656868,13.545283,1.201134,18.732349,.13392061,1
34,77,392,5.5999999,180.39999,78,4.6578975,65.035515,17.011484,7.337173,13.911529,.97555816,0
34,78,423.5,5.4000001,192.60001,78,4.769043,64.882301,16.890764,7.3508039,14.375424,.97737056,0
34,79,501.20001,6.5999999,250,74,4.8997803,64.69986,16.813978,7.3665142,14.363468,.97945935,0
34,80,604.40002,6.9000001,303.70001,76,5.0863504,64.319328,16.718111,7.3763299,14.239602,.98772496,0
34,81,630.59998,7.3000002,334.60001,76,5.260983,64.170921,16.68408,7.407475,14.310472,.99189544,0
34,82,607.40002,6.5,307.60001,92,5.417356,63.822979,16.55094,7.4309678,14.446967,.99504125,0
34,83,553.09998,5.3000002,269,107,5.5582314,63.405716,16.343914,7.4677892,15.036,.99997175,0
34,84,527.70001,5.3000002,242.39999,136,5.7002096,62.985256,16.137123,7.5154781,15.870491,1.0063576,0
34,85,544.5,5.4000001,255,138,5.8380795,62.481529,15.897958,7.5655189,16.345753,1.0130582,0
34,86,572.5,5.1999998,268.70001,149,5.9704022,61.988926,15.64329,7.6221499,17.008299,1.0206414,0
34,87,541,4.5999999,232.8,157,6.1029029,61.442692,15.361889,7.670743,17.741709,1.0271482,0
34,88,582.79999,5.3000002,245.2,177,6.2417684,60.93272,15.101537,7.7123342,18.643564,1.0327175,0
34,89,609,5.0999999,273.29999,219,6.3795562,60.304169,14.837021,7.7260861,18.946785,1.034559,0
34,90,647.59998,5.5999999,301,251,6.5471659,61.646355,14.556361,7.7571578,18.871693,1.0455799,0
34,91,634.79999,5.1999998,293.10001,271,6.6779037,60.948818,14.151862,7.7842689,18.386843,1.0492343,0
34,92,625.79999,5.0999999,285.20001,301,6.8234887,60.264072,13.819555,7.8277702,18.883869,1.0550978,0
34,93,626.90002,5.3000002,296,290,6.9476643,59.640011,13.525711,7.8748908,18.672588,1.0614491,0
34,94,614.20001,5,288,301,7.0594192,59.095573,13.254225,7.9187961,18.73872,1.0673671,0
34,95,599.79999,5.0999999,283,311,7.1709166,58.70015,13.046802,7.9655228,19.147158,1.0736653,0
34,96,531.5,4.1999998,235.8,340,7.2954984,58.403839,12.883276,8.0096235,19.554825,1.0796096,0
34,97,492.60001,4.1999998,210.60001,343,7.425972,58.260708,12.776921,8.0541782,20.101149,1.085615,0
34,98,440.10001,4,186.2,351,7.5507731,58.168053,12.738492,8.095542,20.866261,1.0911905,0
34,99,411.89999,3.5,174.89999,382,7.68151,58.148907,12.731948,8.1434116,21.295975,1.0976428,0
35,77,500.89999,8.8000002,109.6,105,3.8516271,67.433044,19.613974,1.2157201,10.007029,.010013178,0
35,78,528.20001,10.2,111.6,126,3.9206486,67.442604,19.418676,1.238035,10.462216,.010196974,0
35,79,586,12.4,121,123,3.9389846,66.25013,18.906269,1.284722,10.453268,.010581507,0
35,80,615,13.1,127.9,112,4.0454407,66.178482,18.758667,1.3094,10.158018,.01079161,0
35,81,671.70001,11.4,140.8,106,4.0025244,66.152924,18.509968,1.332709,10.230063,.010983714,0
35,82,734.5,11.6,126.2,100,4.0249481,65.992958,18.225992,1.363794,10.210608,.011239907,0
35,83,686.79999,8.8999996,114,126,4.0524917,65.836601,17.907602,1.394352,10.367,.011491754,0
35,84,688.09998,9.1000004,130.3,142,4.1060519,65.478363,17.537033,1.416665,10.755185,.011675649,0
35,85,703.90002,10.9,138.10001,133,4.1904349,65.096207,17.179852,1.4383709,11.111074,.011854542,0
35,86,725.59998,11.5,129.5,144,4.2579374,64.784477,16.826107,1.462727,11.113434,.012055277,0
35,87,628.5,10.1,108.3,154,4.3357577,64.375092,16.464178,1.478519,11.125622,.012185428,0
35,88,658.09998,11.5,103.1,174,4.3926544,63.934338,16.107115,1.490329,11.217124,.012282763,0
35,89,703.90002,8.6000004,105.2,180,4.4867582,63.608559,15.827267,1.5038919,11.310255,.012394544,0
35,90,780.20001,9.1999998,115.1,178,4.58461,64.029602,15.588582,1.519933,11.39952,.012523652,0
35,91,834.79999,10.5,120.3,196,4.688921,63.901066,15.365891,1.547115,11.508864,.01274762,0
35,92,934.90002,8.8999996,139.3,191,4.7598925,63.818695,15.197659,1.58075,11.66175,.01302476,0
35,93,929.70001,8,138.39999,197,4.7912087,63.696106,15.062879,1.6149369,11.868714,.013306447,0
35,94,889.20001,10.7,140.8,206,4.8294077,63.84676,14.957943,1.653329,12.059711,.013622783,0
35,95,819.20001,8.8000002,154.5,211,4.8732862,63.94342,14.883349,1.682417,12.329207,.013862456,0
35,96,840.59998,11.5,162.39999,231,4.9636874,63.965675,14.832392,1.706151,12.36853,.014058015,0
35,97,853.29999,7.6999998,171.39999,261,5.0335503,63.734234,14.79292,1.722939,12.564692,.014196342,0
35,98,961.40002,10.9,163.39999,256,5.1912422,63.520611,14.736074,1.7335351,12.935481,.014283649,0
35,99,834.5,9.8000002,148.2,271,5.3124304,63.326252,14.675396,1.739844,13.057928,.014335632,0
36,77,831.79999,10.7,472.60001,98,5.2718396,62.961601,17.106918,17.812607,13.403532,.37240714,0
36,78,841,10.3,472.10001,108,5.385798,62.78698,17.001308,17.680593,13.719912,.36964715,0
36,79,917.40002,11.9,529.59998,114,5.527535,62.595676,16.918566,17.583841,13.619843,.3676244,0
36,80,1029.5,12.7,641.29999,120,5.7596183,61.990791,16.803013,17.566753,13.413855,.37078652,0
36,81,1069.6,12.3,684,123,5.9495625,61.791004,16.76984,17.56773,13.550943,.37080714,0
36,82,990.09998,11.4,610.70001,145,6.1475306,61.323689,16.636238,17.589746,13.771008,.37127185,0
36,83,914.09998,11.1,536.5,158,6.3435631,60.803139,16.480221,17.686905,14.188,.37332261,0
36,84,914.29999,10.1,506.89999,172,6.5410533,60.280361,16.293922,17.745689,15.0937,.3745634,0
36,85,929.90002,9.5,504.39999,187,6.7337918,59.722893,16.10475,17.79167,15.495684,.37553391,0
36,86,985.90002,10.7,514.09998,195,6.9336562,59.125713,15.896077,17.83342,16.204742,.37641513,0
36,87,1008.1,11.3,503.29999,216,7.1319089,58.524704,15.671994,17.868849,16.690187,.37716293,0
36,88,1097.3,12.5,544.40002,229,7.3299885,58.017967,15.469244,17.941311,17.348568,.37869242,0
36,89,1131.2,12.5,579.29999,248,7.5170517,57.447594,15.227763,17.983088,17.638697,.37957421,0
36,90,1180.9,14.5,624.70001,285,7.6950741,58.699532,14.961521,18.002855,17.766031,.38122258,0
36,91,1163.9,14.2,622.09998,304,7.7864308,58.12228,14.623807,18.029531,17.501602,.38178748,0
36,92,1122.1,13.2,596.90002,320,7.8968282,57.586094,14.342846,18.082031,17.891289,.38289919,0
36,93,1073.5,13.3,561.20001,340,8.0062647,57.122482,14.090579,18.140894,17.630821,.38414565,0
36,94,965.59998,11.1,476.70001,354,8.1036968,56.680058,13.83168,18.156652,17.713247,.38447934,0
36,95,841.90002,8.5,399.70001,367,8.1964903,56.296284,13.619502,18.150928,18.129534,.38435814,0
36,96,727,7.4000001,340,378,8.3142872,56.068573,13.456384,18.143805,18.58391,.38420728,0
36,97,688.59998,6,309.29999,383,8.442421,55.935387,13.343612,18.143185,18.946711,.38419417,0
36,98,637.79999,5.0999999,270.29999,386,8.56143,55.929684,13.264121,18.159176,19.711472,.38453275,0
36,99,588.79999,5,240.8,397,8.6788292,55.983604,13.195596,18.196602,20.272799,.38532528,0
37,77,407.10001,10.6,61.299999,214,8.2103577,57.760845,18.842953,5.6856108,9.9593525,.1165132,0
37,78,413.39999,10.8,65.900002,234,8.2353268,57.727329,18.674997,5.7594919,10.35984,.11802722,0
37,79,446.10001,10.7,77.199997,223,8.2604723,57.666542,18.472523,5.823493,10.236492,.11933876,0
37,80,455,10.6,82.300003,240,8.4061823,57.730133,18.440138,5.8989801,9.970623,.12077431,0
37,81,436.70001,9.1000004,80.800003,244,8.4583969,57.837788,18.399267,5.9566612,10.065663,.12195526,0
37,82,446.29999,9.1000004,85.900002,248,8.4584827,57.81456,18.224894,6.0191412,10.000079,.12323447,0
37,83,409.60001,8.1000004,79.599998,255,8.4694815,57.716438,18.07053,6.0770659,10.48,.12442041,0
37,84,403.60001,8.6999998,74.800003,233,8.468751,57.70063,17.839642,6.1640139,11.304692,.12620056,0
37,85,420.89999,8.3000002,78.199997,246,8.4619589,57.615498,17.608921,6.2539892,11.712974,.1280427,0
37,86,475.89999,8.1000004,87.699997,254,8.4279852,57.378151,17.243895,6.3215818,12.220595,.12942657,0
37,87,484,8.1000004,93.900002,257,8.4276171,57.177605,16.915277,6.4036961,12.563025,.13110776,0
37,88,501.89999,7.8000002,108.6,250,8.4182358,56.947277,16.556513,6.480598,13.018162,.13268222,0
37,89,546.40002,8.8999996,133.5,249,8.4217014,56.711151,16.211718,6.5654669,13.280817,.13441981,0
37,90,623.5,10.7,152.10001,250,8.4424829,58.310043,15.902194,6.6569872,13.233654,.13664328,0
37,91,658.40002,11.4,178,265,8.4755564,58.050083,15.576526,6.7481351,13.06955,.13851421,0
37,92,681,10.6,186.8,269,8.5161562,57.621494,15.296457,6.8318501,13.575199,.14023256,0
37,93,679.29999,11.3,192.39999,290,8.5367184,57.31176,15.022385,6.947412,13.808938,.14260463,0
37,94,655,10.9,181.2,305,8.5540085,57.047844,14.747756,7.0609589,14.065632,.14493532,0
37,95,646.40002,9.3999996,179.2,323,8.575942,56.934174,14.556789,7.1854029,14.347451,.1474897,0
37,96,588.09998,8.5,163.89999,384,8.6092558,56.829384,14.401508,7.3076582,14.5669,.14999914,1
37,97,607,8.3000002,172.60001,376,8.6504421,56.712399,14.28686,7.4286718,15.021369,.15248311,1
37,98,579.40002,8.1000004,160.8,370,8.7023058,56.681004,14.158738,7.5458279,15.551172,.15488788,1
37,99,542.09998,7.1999998,158,358,8.7601032,56.691158,14.029259,7.6507888,15.797366,.15704234,1
38,77,67.099998,.89999998,13.3,26,1.3417076,69.796494,19.700077,.64976901,10.565989,.0093798302,0
38,78,67,1.2,15.6,30,1.3872213,69.518593,19.554369,.65130198,12.431808,.0094019603,0
38,79,61.299999,1.5,9.8999996,21,1.4017611,69.254684,19.36397,.65289301,11.522056,.0094249276,0
38,80,54,1.2,7.6999998,19,1.4338764,69.059265,19.239738,.65438002,9.7868547,.0094427131,0
38,81,67.5,2.3,12.9,28,1.4787937,68.764748,18.9846,.65952402,11.334831,.0095169414,0
38,82,61.799999,.69999999,12.7,33,1.5027603,68.539948,18.686665,.66896898,11.34168,.009653233,0
38,83,53.700001,2.0999999,7.8000002,47,1.5366086,68.222137,18.340734,.67668498,11.386,.0097645745,0
38,84,53.599998,1.2,7.6999998,51,1.5881016,67.869705,17.962139,.680498,11.802413,.0098195961,0
38,85,47,1,6.4000001,54,1.6360631,67.495872,17.542774,.67699099,11.862986,.0097689899,0
38,86,51.299999,1,6.9000001,55,1.6833735,67.075638,17.062117,.66948903,11.931534,.0096607357,1
38,87,56.799999,1.5,7.5999999,53,1.7410125,66.729736,16.68701,.66116703,11.896504,.0095406491,1
